iter	Passed	Remaining
4344	800286	3804355
4345	800567	3804627
4346	800761	3804493
4347	800936	3804262
4348	801151	3804227
4349	801335	3804040
4350	801568	3804088
4351	801759	3803935
4352	801961	3803834
4353	802156	3803703
4354	802389	3803750
4355	802592	3803652
4356	802797	3803568
4357	802997	3803457
4358	803194	3803336
4359	803424	3803366
4360	803729	3803755
4361	803930	3803648
4362	804113	3803460
4363	804302	3803296
4364	804497	3803164
4365	804702	3803077
4366	804889	3802904
4367	805076	3802735
4368	805295	3802710
4369	805511	3802676
4370	805733	3802672
4371	805922	3802508
4372	806131	3802442
4373	806325	3802302
4374	806499	3802068
4375	806687	3801901
4376	806951	3802092
4377	807170	3802072
4378	807398	3802092
4379	807663	3802286
4380	807963	3802647
4381	808147	3802463
4382	808338	3802307
4383	808512	3802074
4384	808706	3801933
4385	808987	3802204
4386	809191	3802112
4387	809396	3802025
4388	809596	3801910
4389	809795	3801795
4390	809995	3801682
4391	810205	3801618
4392	810396	3801465
4393	810616	3801447
4394	810814	3801328
4395	811009	3801192
4396	811217	3801119
4397	811393	3800892
4398	811589	3800761
4399	811798	3800691
4400	812052	3800832
4401	812227	3800606
4402	812423	3800474
4403	812631	3800397
4404	812834	3800300
4405	813026	3800151
4406	813239	3800101
4407	813461	3800091
4408	813652	3799937
4409	813860	3799863
4410	814059	3799745
4411	814335	3799984
4412	814556	3799971
4413	814757	3799861
4414	814949	3799711
4415	815241	3800030
4416	815445	3799933
4417	815637	3799782
4418	815828	3799628
4419	816034	3799547
4420	816339	3799920
4421	816589	3800041
4422	816816	3800051
4423	817022	3799968
4424	817205	3799775
4425	817435	3799798
4426	817666	3799830
4427	817914	3799939
4428	818204	3800246
4429	818433	3800264
4430	818662	3800287
4431	818879	3800252
4432	819040	3799957
4433	819244	3799859
4434	819498	3799995
4435	819712	3799945
4436	819914	3799843
4437	820130	3799802
4438	820343	3799749
4439	820554	3799684
4440	820741	3799509
4441	820956	3799464
4442	821181	3799464
4443	821401	3799442
4444	821619	3799411
4445	821812	3799265
4446	821985	3799026
4447	822182	3798898
4448	822373	3798741
4449	822639	3798929
4450	822817	3798713
4451	823007	3798551
4452	823192	3798369
4453	823385	3798223
4454	823587	3798114
4455	823804	3798080
4456	823995	3797922
4457	824200	3797828
4458	824385	3797643
4459	824580	3797509
4460	824791	3797441
4461	824992	3797331
4462	825185	3797186
4463	825396	3797119
4464	825624	3797134
4465	825829	3797038
4466	826009	3796833
4467	826195	3796651
4468	826379	3796462
4469	826548	3796207
4470	826836	3796495
4471	827058	3796479
4472	827249	3796320
4473	827452	3796219
4474	827641	3796055
4475	827867	3796057
4476	828054	3795882
4477	828259	3795787
4478	828445	3795610
4479	828689	3795696
4480	828914	3795690
4481	829113	3795571
4482	829323	3795500
4483	829529	3795412
4484	829727	3795284
4485	830002	3795513
4486	830174	3795267
4487	830370	3795134
4488	830566	3795000
4489	830746	3794790
4490	830962	3794748
4491	831196	3794783
4492	831408	3794722
4493	831609	3794612
4494	831786	3794389
4495	831984	3794265
4496	832184	3794148
4497	832394	3794077
4498	832577	3793879
4499	832782	3793785
4500	832972	3793622
4501	833186	3793569
4502	833382	3793436
4503	833574	3793280
4504	833756	3793083
4505	833964	3793003
4506	834220	3793140
4507	834423	3793035
4508	834640	3792995
4509	834853	3792935
4510	835050	3792808
4511	835248	3792679
4512	835449	3792567
4513	835631	3792369
4514	835824	3792216
4515	836022	3792092
4516	836220	3791964
4517	836432	3791900
4518	836619	3791725
4519	836822	3791620
4520	837011	3791452
4521	837203	3791300
4522	837459	3791434
4523	837661	3791325
4524	837839	3791106
4525	838036	3790977
4526	838253	3790935
4527	838462	3790856
4528	838648	3790676
4529	838842	3790531
4530	839041	3790407
4531	839243	3790297
4532	839454	3790229
4533	839656	3790121
4534	839849	3789972
4535	840039	3789809
4536	840228	3789639
4537	840422	3789492
4538	840638	3789446
4539	840840	3789340
4540	841032	3789182
4541	841239	3789094
4542	841424	3788911
4543	841704	3789154
4544	841878	3788915
4545	842055	3788693
4546	842264	3788616
4547	842464	3788498
4548	842650	3788313
4549	842840	3788151
4550	843048	3788068
4551	843254	3787974
4552	843480	3787974
4553	843718	3788025
4554	843938	3787995
4555	844150	3787928
4556	844427	3788156
4557	844746	3788570
4558	844926	3788360
4559	845135	3788283
4560	845347	3788216
4561	845627	3788457
4562	845873	3788544
4563	846110	3788587
4564	846307	3788453
4565	846519	3788389
4566	846726	3788300
4567	846937	3788226
4568	847140	3788123
4569	847327	3787943
4570	847524	3787809
4571	847735	3787736
4572	847946	3787666
4573	848151	3787571
4574	848338	3787389
4575	848530	3787235
4576	848759	3787242
4577	849034	3787459
4578	849269	3787493
4579	849483	3787436
4580	849679	3787295
4581	849871	3787141
4582	850081	3787064
4583	850270	3786892
4584	850472	3786783
4585	850685	3786720
4586	850874	3786550
4587	851067	3786398
4588	851285	3786356
4589	851478	3786203
4590	851678	3786083
4591	851853	3785852
4592	852113	3785997
4593	852288	3785761
4594	852475	3785582
4595	852642	3785315
4596	852829	3785137
4597	853046	3785093
4598	853250	3784988
4599	853454	3784884
4600	853623	3784628
4601	853797	3784389
4602	854026	3784395
4603	854248	3784374
4604	854426	3784155
4605	854625	3784029
4606	854824	3783902
4607	855038	3783843
4608	855304	3784010
4609	855510	3783915
4610	855688	3783698
4611	855885	3783562
4612	856114	3783568
4613	856341	3783567
4614	856576	3783598
4615	856780	3783495
4616	856994	3783435
4617	857252	3783569
4618	857557	3783908
4619	857755	3783778
4620	857942	3783598
4621	858143	3783480
4622	858341	3783351
4623	858594	3783462
4624	858907	3783834
4625	859123	3783783
4626	859332	3783701
4627	859620	3783963
4628	859803	3783765
4629	860009	3783670
4630	860202	3783517
4631	860396	3783367
4632	860623	3783360
4633	860829	3783267
4634	861049	3783230
4635	861262	3783164
4636	861467	3783061
4637	861689	3783035
4638	861942	3783147
4639	862189	3783228
4640	862421	3783245
4641	862698	3783460
4642	862896	3783327
4643	863116	3783292
4644	863405	3783554
4645	863637	3783574
4646	863891	3783686
4647	864098	3783592
4648	864304	3783493
4649	864502	3783358
4650	864699	3783222
4651	864933	3783246
4652	865169	3783282
4653	865442	3783473
4654	865637	3783327
4655	865867	3783333
4656	866094	3783329
4657	866327	3783346
4658	866536	3783261
4659	866761	3783244
4660	867036	3783448
4661	867232	3783304
4662	867429	3783169
4663	867641	3783096
4664	867827	3782908
4665	868036	3782821
4666	868218	3782617
4667	868428	3782538
4668	868681	3782645
4669	868886	3782538
4670	869162	3782743
4671	869342	3782532
4672	869522	3782321
4673	869831	3782667
4674	870131	3782976
4675	870333	3782861
4676	870537	3782752
4677	870726	3782580
4678	870925	3782448
4679	871152	3782440
4680	871343	3782276
4681	871540	3782136
4682	871724	3781938
4683	871937	3781871
4684	872135	3781737
4685	872357	3781703
4686	872555	3781571
4687	872737	3781367
4688	872936	3781236
4689	873172	3781263
4690	873458	3781512
4691	873667	3781422
4692	873847	3781208
4693	874062	3781147
4694	874263	3781027
4695	874464	3780903
4696	874678	3780836
4697	874855	3780613
4698	875057	3780492
4699	875255	3780359
4700	875466	3780279
4701	875669	3780164
4702	875848	3779946
4703	876048	3779822
4704	876228	3779609
4705	876446	3779558
4706	876621	3779323
4707	876813	3779161
4708	876997	3778966
4709	877189	3778806
4710	877390	3778684
4711	877649	3778808
4712	877868	3778763
4713	878064	3778619
4714	878265	3778497
4715	878479	3778429
4716	878679	3778304
4717	878869	3778133
4718	879050	3777923
4719	879232	3777720
4720	879428	3777576
4721	879647	3777528
4722	879863	3777471
4723	880077	3777402
4724	880282	3777296
4725	880479	3777157
4726	880774	3777436
4727	880976	3777316
4728	881194	3777264
4729	881391	3777125
4730	881614	3777096
4731	881893	3777307
4732	882110	3777253
4733	882314	3777142
4734	882509	3776990
4735	882741	3777000
4736	882935	3776845
4737	883129	3776693
4738	883474	3777182
4739	883944	3778208
4740	884140	3778064
4741	884366	3778046
4742	884600	3778064
4743	884865	3778212
4744	885168	3778521
4745	885401	3778531
4746	885608	3778433
4747	885816	3778339
4748	886007	3778173
4749	886183	3777939
4750	886372	3777763
4751	886576	3777651
4752	886790	3777581
4753	887009	3777531
4754	887213	3777419
4755	887415	3777297
4756	887627	3777222
4757	887832	3777113
4758	888089	3777225
4759	888277	3777043
4760	888468	3776878
4761	888685	3776819
4762	888906	3776777
4763	889121	3776714
4764	889296	3776476
4765	889506	3776391
4766	889791	3776621
4767	890007	3776557
4768	890224	3776501
4769	890431	3776398
4770	890621	3776228
4771	890805	3776031
4772	891006	3775903
4773	891263	3776014
4774	891467	3775902
4775	891665	3775764
4776	891862	3775618
4777	892067	3775510
4778	892298	3775511
4779	892495	3775370
4780	892693	3775229
4781	892892	3775096
4782	893083	3774926
4783	893313	3774920
4784	893508	3774770
4785	893702	3774612
4786	893910	3774518
4787	894105	3774366
4788	894390	3774594
4789	894573	3774392
4790	894763	3774215
4791	894953	3774043
4792	895144	3773876
4793	895346	3773751
4794	895559	3773674
4795	895735	3773443
4796	895941	3773340
4797	896150	3773247
4798	896336	3773054
4799	896555	3773004
4800	896768	3772926
4801	896961	3772768
4802	897198	3772793
4803	897417	3772739
4804	897672	3772838
4805	897856	3772642
4806	898097	3772683
4807	898297	3772548
4808	898497	3772416
4809	898714	3772356
4810	898934	3772311
4811	899121	3772126
4812	899320	3771987
4813	899535	3771921
4814	899735	3771788
4815	899925	3771615
4816	900110	3771418
4817	900318	3771322
4818	900507	3771144
4819	900713	3771038
4820	900923	3770946
4821	901110	3770760
4822	901312	3770638
4823	901512	3770506
4824	901769	3770613
4825	901969	3770480
4826	902150	3770269
4827	902335	3770072
4828	902541	3769965
4829	902730	3769786
4830	902953	3769750
4831	903125	3769504
4832	903320	3769348
4833	903488	3769084
4834	903669	3768871
4835	903878	3768778
4836	904069	3768606
4837	904276	3768505
4838	904465	3768325
4839	904656	3768156
4840	904931	3768337
4841	905119	3768152
4842	905306	3767965
4843	905515	3767870
4844	905706	3767700
4845	905877	3767448
4846	906084	3767343
4847	906272	3767161
4848	906457	3766969
4849	906663	3766861
4850	906864	3766732
4851	907066	3766604
4852	907253	3766421
4853	907436	3766216
4854	907641	3766104
4855	907845	3765988
4856	908119	3766163
4857	908291	3765913
4858	908459	3765649
4859	908645	3765458
4860	908822	3765228
4861	909024	3765102
4862	909239	3765033
4863	909421	3764827
4864	909618	3764681
4865	909797	3764459
4866	909968	3764206
4867	910194	3764183
4868	910398	3764065
4869	910582	3763865
4870	910783	3763734
4871	910989	3763626
4872	911182	3763464
4873	911443	3763582
4874	911646	3763463
4875	911822	3763230
4876	912000	3763005
4877	912176	3762773
4878	912387	3762686
4879	912593	3762577
4880	912799	3762470
4881	912978	3762247
4882	913167	3762071
4883	913373	3761961
4884	913553	3761745
4885	913746	3761581
4886	913944	3761443
4887	914128	3761243
4888	914340	3761159
4889	914529	3760980
4890	914703	3760739
4891	914899	3760589
4892	915093	3760430
4893	915286	3760266
4894	915576	3760502
4895	915747	3760250
4896	915922	3760015
4897	916118	3759865
4898	916300	3759655
4899	916501	3759525
4900	916684	3759324
4901	916886	3759196
4902	917077	3759025
4903	917270	3758862
4904	917456	3758674
4905	917647	3758500
4906	917869	3758458
4907	918059	3758283
4908	918250	3758111
4909	918428	3757889
4910	918669	3757920
4911	918855	3757729
4912	919053	3757589
4913	919235	3757381
4914	919428	3757218
4915	919628	3757082
4916	919845	3757017
4917	920048	3756895
4918	920242	3756737
4919	920429	3756547
4920	920631	3756422
4921	920847	3756356
4922	921019	3756105
4923	921215	3755953
4924	921389	3755714
4925	921588	3755576
4926	921823	3755586
4927	922017	3755423
4928	922192	3755189
4929	922400	3755087
4930	922597	3754938
4931	922805	3754839
4932	923010	3754723
4933	923196	3754530
4934	923396	3754396
4935	923572	3754163
4936	923775	3754043
4937	923987	3753955
4938	924160	3753710
4939	924356	3753560
4940	924548	3753393
4941	924750	3753265
4942	925000	3753334
4943	925187	3753149
4944	925384	3752999
4945	925600	3752931
4946	925823	3752889
4947	926056	3752885
4948	926238	3752677
4949	926416	3752455
4950	926610	3752296
4951	926823	3752213
4952	927029	3752101
4953	927229	3751966
4954	927421	3751799
4955	927612	3751626
4956	927800	3751445
4957	927995	3751289
4958	928242	3751342
4959	928432	3751166
4960	928623	3750994
4961	928824	3750863
4962	928987	3750579
4963	929206	3750519
4964	929428	3750473
4965	929619	3750303
4966	929826	3750195
4967	930024	3750049
4968	930240	3749980
4969	930445	3749863
4970	930641	3749710
4971	930857	3749642
4972	931050	3749475
4973	931228	3749253
4974	931482	3749334
4975	931685	3749209
4976	931871	3749018
4977	932067	3748865
4978	932277	3748770
4979	932489	3748681
4980	932675	3748488
4981	932880	3748374
4982	933102	3748326
4983	933391	3748547
4984	933643	3748621
4985	933891	3748677
4986	934109	3748613
4987	934291	3748402
4988	934519	3748378
4989	934702	3748176
4990	934900	3748033
4991	935105	3747912
4992	935299	3747755
4993	935559	3747858
4994	935770	3747765
4995	935984	3747685
4996	936172	3747501
4997	936351	3747277
4998	936579	3747253
4999	936767	3747071
5000	936954	3746881
5001	937158	3746762
5002	937380	3746712
5003	937586	3746597
5004	937783	3746451
5005	937966	3746246
5006	938154	3746058
5007	938354	3745923
5008	938539	3745725
5009	938805	3745851
5010	938997	3745683
5011	939193	3745529
5012	939373	3745312
5013	939586	3745228
5014	939809	3745181
5015	940018	3745082
5016	940221	3744956
5017	940403	3744748
5018	940598	3744590
5019	940793	3744434
5020	940992	3744291
5021	941191	3744151
5022	941385	3743990
5023	941593	3743882
5024	941864	3744028
5025	942048	3743825
5026	942242	3743665
5027	942439	3743516
5028	942643	3743396
5029	942876	3743386
5030	943074	3743241
5031	943271	3743093
5032	943467	3742938
5033	943658	3742767
5034	943856	3742622
5035	944086	3742601
5036	944277	3742428
5037	944458	3742215
5038	944660	3742084
5039	944846	3741893
5040	945113	3742020
5041	945324	3741924
5042	945532	3741819
5043	945712	3741603
5044	945907	3741444
5045	946136	3741419
5046	946328	3741249
5047	946540	3741159
5048	946734	3740997
5049	946926	3740830
5050	947145	3740764
5051	947340	3740608
5052	947538	3740462
5053	947734	3740308
5054	947936	3740177
5055	948198	3740281
5056	948399	3740147
5057	948590	3739974
5058	948777	3739784
5059	948978	3739652
5060	949171	3739484
5061	949385	3739401
5062	949572	3739211
5063	949769	3739060
5064	949961	3738892
5065	950157	3738736
5066	950364	3738624
5067	950557	3738459
5068	950745	3738273
5069	950951	3738159
5070	951136	3737962
5071	951403	3738085
5072	951597	3737922
5073	951828	3737907
5074	952068	3737922
5075	952282	3737839
5076	952494	3737746
5077	952687	3737583
5078	952874	3737390
5079	953077	3737264
5080	953296	3737200
5081	953493	3737049
5082	953705	3736958
5083	953904	3736815
5084	954102	3736665
5085	954305	3736538
5086	954569	3736651
5087	954755	3736457
5088	954985	3736433
5089	955222	3736438
5090	955397	3736203
5091	955606	3736098
5092	955800	3735936
5093	956007	3735823
5094	956204	3735671
5095	956389	3735475
5096	956574	3735274
5097	956778	3735150
5098	956977	3735008
5099	957192	3734928
5100	957395	3734799
5101	957587	3734628
5102	957859	3734768
5103	958045	3734576
5104	958232	3734385
5105	958428	3734230
5106	958662	3734222
5107	958889	3734186
5108	959101	3734095
5109	959298	3733941
5110	959476	3733718
5111	959688	3733624
5112	959913	3733581
5113	960106	3733413
5114	960297	3733238
5115	960492	3733079
5116	960685	3732910
5117	960950	3733025
5118	961128	3732797
5119	961331	3732668
5120	961503	3732422
5121	961687	3732218
5122	961877	3732041
5123	962084	3731927
5124	962271	3731734
5125	962435	3731455
5126	962641	3731340
5127	962846	3731218
5128	963067	3731157
5129	963261	3730996
5130	963449	3730809
5131	963638	3730626
5132	963839	3730487
5133	964112	3730630
5134	964351	3730641
5135	964545	3730477
5136	964741	3730323
5137	964931	3730143
5138	965190	3730228
5139	965375	3730031
5140	965565	3729852
5141	965756	3729677
5142	965954	3729526
5143	966229	3729674
5144	966424	3729516
5145	966604	3729299
5146	966795	3729122
5147	966994	3728977
5148	967178	3728775
5149	967369	3728597
5150	967561	3728425
5151	967748	3728235
5152	967912	3727957
5153	968114	3727823
5154	968361	3727861
5155	968549	3727677
5156	968739	3727496
5157	968921	3727286
5158	969098	3727054
5159	969281	3726850
5160	969479	3726701
5161	969671	3726527
5162	969854	3726321
5163	970042	3726136
5164	970222	3725916
5165	970410	3725728
5166	970596	3725535
5167	970777	3725322
5168	970970	3725152
5169	971143	3724909
5170	971321	3724681
5171	971574	3724742
5172	971747	3724499
5173	971934	3724308
5174	972097	3724024
5175	972279	3723816
5176	972464	3723618
5177	972682	3723546
5178	972864	3723332
5179	973029	3723059
5180	973206	3722831
5181	973388	3722618
5182	973601	3722527
5183	973774	3722282
5184	973963	3722099
5185	974152	3721916
5186	974349	3721763
5187	974543	3721600
5188	974799	3721672
5189	974975	3721437
5190	975146	3721185
5191	975315	3720926
5192	975498	3720718
5193	975657	3720420
5194	975859	3720287
5195	976025	3720017
5196	976231	3719900
5197	976415	3719694
5198	976609	3719532
5199	976813	3719405
5200	976991	3719181
5201	977174	3718973
5202	977367	3718803
5203	977539	3718558
5204	977699	3718263
5205	977947	3718303
5206	978129	3718094
5207	978314	3717895
5208	978508	3717731
5209	978680	3717483
5210	978879	3717338
5211	979062	3717132
5212	979246	3716930
5213	979442	3716771
5214	979629	3716580
5215	979829	3716437
5216	980036	3716325
5217	980221	3716124
5218	980416	3715965
5219	980608	3715790
5220	980798	3715613
5221	981041	3715633
5222	981204	3715351
5223	981376	3715102
5224	981550	3714863
5225	981737	3714671
5226	981926	3714490
5227	982109	3714280
5228	982295	3714087
5229	982484	3713905
5230	982690	3713784
5231	982862	3713537
5232	983052	3713356
5233	983268	3713276
5234	983450	3713064
5235	983637	3712875
5236	983834	3712723
5237	984038	3712594
5238	984263	3712545
5239	984449	3712351
5240	984631	3712140
5241	984806	3711905
5242	984987	3711690
5243	985178	3711515
5244	985375	3711360
5245	985554	3711141
5246	985739	3710940
5247	985927	3710755
5248	986116	3710571
5249	986325	3710462
5250	986509	3710259
5251	986711	3710126
5252	986907	3709966
5253	987084	3709741
5254	987318	3709724
5255	987503	3709527
5256	987685	3709316
5257	987871	3709122
5258	988058	3708930
5259	988246	3708743
5260	988436	3708561
5261	988611	3708325
5262	988802	3708150
5263	988999	3707995
5264	989171	3707750
5265	989342	3707497
5266	989542	3707355
5267	989719	3707127
5268	989905	3706932
5269	990079	3706692
5270	990281	3706555
5271	990542	3706641
5272	990745	3706512
5273	990928	3706305
5274	991123	3706144
5275	991313	3705963
5276	991514	3705825
5277	991697	3705617
5278	991881	3705416
5279	992058	3705187
5280	992238	3704969
5281	992424	3704776
5282	992614	3704596
5283	992789	3704360
5284	992952	3704080
5285	993127	3703842
5286	993312	3703645
5287	993502	3703465
5288	993758	3703530
5289	993944	3703335
5290	994134	3703154
5291	994302	3702893
5292	994548	3702923
5293	994759	3702820
5294	994933	3702580
5295	995117	3702379
5296	995295	3702153
5297	995487	3701980
5298	995679	3701809
5299	995865	3701614
5300	996050	3701415
5301	996238	3701228
5302	996438	3701082
5303	996622	3700881
5304	996872	3700925
5305	997059	3700733
5306	997247	3700544
5307	997429	3700335
5308	997598	3700078
5309	997770	3699831
5310	997970	3699688
5311	998141	3699436
5312	998331	3699257
5313	998518	3699065
5314	998714	3698909
5315	998908	3698743
5316	999075	3698475
5317	999239	3698200
5318	999412	3697958
5319	999588	3697727
5320	999768	3697508
5321	1000022	3697565
5322	1000213	3697389
5323	1000398	3697188
5324	1000576	3696967
5325	1000739	3696687
5326	1000949	3696579
5327	1001126	3696353
5328	1001306	3696132
5329	1001485	3695914
5330	1001671	3695717
5331	1001840	3695462
5332	1002071	3695430
5333	1002253	3695221
5334	1002413	3694932
5335	1002585	3694684
5336	1002781	3694525
5337	1002983	3694392
5338	1003177	3694226
5339	1003375	3694075
5340	1003563	3693888
5341	1003750	3693697
5342	1003937	3693504
5343	1004138	3693366
5344	1004329	3693189
5345	1004521	3693015
5346	1004688	3692750
5347	1004859	3692502
5348	1005046	3692310
5349	1005301	3692368
5350	1005483	3692158
5351	1005650	3691896
5352	1005837	3691702
5353	1006034	3691548
5354	1006227	3691379
5355	1006429	3691243
5356	1006616	3691053
5357	1006782	3690784
5358	1006952	3690530
5359	1007143	3690352
5360	1007332	3690168
5361	1007494	3689886
5362	1007682	3689699
5363	1007870	3689512
5364	1008048	3689289
5365	1008235	3689096
5366	1008499	3689188
5367	1008665	3688921
5368	1008865	3688776
5369	1009043	3688552
5370	1009217	3688313
5371	1009383	3688043
5372	1009594	3687942
5373	1009755	3687654
5374	1009928	3687413
5375	1010116	3687226
5376	1010322	3687102
5377	1010523	3686964
5378	1010689	3686695
5379	1010857	3686436
5380	1011035	3686212
5381	1011208	3685969
5382	1011391	3685763
5383	1011646	3685822
5384	1011818	3685575
5385	1011984	3685305
5386	1012151	3685043
5387	1012317	3684776
5388	1012498	3684560
5389	1012715	3684479
5390	1012890	3684247
5391	1013070	3684030
5392	1013230	3683739
5393	1013424	3683574
5394	1013603	3683352
5395	1013802	3683205
5396	1013987	3683009
5397	1014171	3682805
5398	1014344	3682565
5399	1014519	3682331
5400	1014759	3682332
5401	1014930	3682081
5402	1015125	3681918
5403	1015299	3681682
5404	1015492	3681512
5405	1015662	3681260
5406	1015857	3681099
5407	1016033	3680867
5408	1016212	3680645
5409	1016398	3680454
5410	1016583	3680254
5411	1016772	3680069
5412	1016966	3679905
5413	1017150	3679703
5414	1017334	3679502
5415	1017507	3679260
5416	1017702	3679096
5417	1017940	3679090
5418	1018113	3678849
5419	1018306	3678678
5420	1018503	3678525
5421	1018692	3678340
5422	1018885	3678172
5423	1019089	3678039
5424	1019268	3677822
5425	1019457	3677638
5426	1019656	3677488
5427	1019821	3677217
5428	1020019	3677066
5429	1020188	3676810
5430	1020383	3676650
5431	1020555	3676405
5432	1020726	3676155
5433	1020903	3675929
5434	1021140	3675916
5435	1021322	3675710
5436	1021503	3675496
5437	1021692	3675311
5438	1021861	3675058
5439	1022064	3674924
5440	1022273	3674810
5441	1022467	3674644
5442	1022664	3674489
5443	1022901	3674479
5444	1023078	3674250
5445	1023297	3674174
5446	1023476	3673954
5447	1023648	3673711
5448	1023828	3673494
5449	1023996	3673233
5450	1024255	3673303
5451	1024433	3673078
5452	1024610	3672850
5453	1024778	3672593
5454	1024942	3672317
5455	1025130	3672130
5456	1025328	3671981
5457	1025509	3671767
5458	1025694	3671568
5459	1025885	3671391
5460	1026089	3671260
5461	1026282	3671091
5462	1026489	3670973
5463	1026676	3670780
5464	1026874	3670630
5465	1027054	3670414
5466	1027243	3670231
5467	1027475	3670199
5468	1027657	3669991
5469	1027858	3669850
5470	1028049	3669673
5471	1028221	3669428
5472	1028416	3669265
5473	1028618	3669125
5474	1028798	3668912
5475	1028981	3668707
5476	1029162	3668492
5477	1029339	3668265
5478	1029541	3668130
5479	1029722	3667915
5480	1029906	3667716
5481	1030094	3667526
5482	1030275	3667315
5483	1030464	3667129
5484	1030712	3667156
5485	1030888	3666925
5486	1031081	3666758
5487	1031265	3666553
5488	1031446	3666343
5489	1031653	3666221
5490	1031829	3665993
5491	1032000	3665743
5492	1032206	3665621
5493	1032404	3665469
5494	1032602	3665316
5495	1032857	3665365
5496	1033035	3665143
5497	1033239	3665010
5498	1033419	3664797
5499	1033589	3664543
5500	1033792	3664409
5501	1033985	3664238
5502	1034181	3664079
5503	1034376	3663919
5504	1034552	3663688
5505	1034730	3663464
5506	1034959	3663421
5507	1035152	3663252
5508	1035331	3663030
5509	1035508	3662807
5510	1035698	3662625
5511	1035945	3662645
5512	1036117	3662402
5513	1036293	3662171
5514	1036457	3661899
5515	1036662	3661771
5516	1036844	3661561
5517	1037049	3661436
5518	1037231	3661227
5519	1037413	3661016
5520	1037579	3660753
5521	1037760	3660539
5522	1037954	3660372
5523	1038168	3660276
5524	1038375	3660154
5525	1038568	3659986
5526	1038769	3659845
5527	1038945	3659615
5528	1039205	3659679
5529	1039372	3659418
5530	1039597	3659360
5531	1039835	3659347
5532	1040028	3659178
5533	1040252	3659118
5534	1040438	3658921
5535	1040628	3658740
5536	1040823	3658577
5537	1041015	3658404
5538	1041256	3658401
5539	1041470	3658304
5540	1041660	3658123
5541	1041851	3657948
5542	1042041	3657767
5543	1042323	3657910
5544	1042524	3657767
5545	1042704	3657550
5546	1042881	3657324
5547	1043059	3657102
5548	1043241	3656890
5549	1043456	3656797
5550	1043643	3656605
5551	1043830	3656415
5552	1044017	3656225
5553	1044209	3656048
5554	1044419	3655937
5555	1044578	3655649
5556	1044746	3655392
5557	1044919	3655149
5558	1045106	3654959
5559	1045300	3654792
5560	1045554	3654833
5561	1045741	3654641
5562	1045913	3654398
5563	1046094	3654186
5564	1046261	3653926
5565	1046453	3653752
5566	1046653	3653604
5567	1046805	3653290
5568	1046992	3653100
5569	1047184	3652925
5570	1047367	3652720
5571	1047554	3652528
5572	1047763	3652414
5573	1047952	3652228
5574	1048124	3651985
5575	1048315	3651808
5576	1048496	3651594
5577	1048747	3651627
5578	1048940	3651456
5579	1049132	3651282
5580	1049313	3651069
5581	1049528	3650976
5582	1049731	3650839
5583	1049915	3650639
5584	1050094	3650416
5585	1050273	3650198
5586	1050472	3650047
5587	1050647	3649815
5588	1050874	3649761
5589	1051057	3649555
5590	1051247	3649377
5591	1051423	3649147
5592	1051601	3648924
5593	1051788	3648733
5594	1051994	3648606
5595	1052162	3648350
5596	1052344	3648138
5597	1052534	3647958
5598	1052736	3647819
5599	1052947	3647710
5600	1053129	3647503
5601	1053325	3647340
5602	1053491	3647076
5603	1053672	3646864
5604	1053851	3646646
5605	1054126	3646760
5606	1054321	3646593
5607	1054497	3646365
5608	1054675	3646142
5609	1054858	3645936
5610	1055060	3645795
5611	1055247	3645605
5612	1055430	3645401
5613	1055612	3645190
5614	1055794	3644981
5615	1055968	3644745
5616	1056180	3644642
5617	1056374	3644472
5618	1056551	3644248
5619	1056732	3644033
5620	1056924	3643861
5621	1057099	3643626
5622	1057348	3643648
5623	1057521	3643409
5624	1057713	3643236
5625	1057898	3643035
5626	1058093	3642872
5627	1058285	3642697
5628	1058463	3642474
5629	1058653	3642294
5630	1058837	3642091
5631	1059027	3641910
5632	1059218	3641734
5633	1059439	3641659
5634	1059607	3641400
5635	1059776	3641147
5636	1059972	3640986
5637	1060161	3640801
5638	1060413	3640834
5639	1060604	3640657
5640	1060769	3640389
5641	1060949	3640173
5642	1061136	3639980
5643	1061319	3639778
5644	1061529	3639663
5645	1061729	3639516
5646	1061918	3639331
5647	1062092	3639094
5648	1062276	3638894
5649	1062446	3638644
5650	1062692	3638653
5651	1062875	3638449
5652	1063065	3638267
5653	1063241	3638038
5654	1063439	3637885
5655	1063636	3637727
5656	1063831	3637563
5657	1064015	3637359
5658	1064189	3637124
5659	1064381	3636949
5660	1064558	3636725
5661	1064762	3636591
5662	1064940	3636366
5663	1065110	3636119
5664	1065308	3635964
5665	1065480	3635720
5666	1065740	3635778
5667	1065927	3635585
5668	1066119	3635412
5669	1066299	3635197
5670	1066505	3635072
5671	1066684	3634852
5672	1066885	3634706
5673	1067071	3634511
5674	1067259	3634323
5675	1067432	3634084
5676	1067623	3633905
5677	1067823	3633760
5678	1067999	3633531
5679	1068193	3633361
5680	1068392	3633211
5681	1068572	3632997
5682	1068769	3632836
5683	1069024	3632879
5684	1069199	3632646
5685	1069385	3632449
5686	1069576	3632272
5687	1069752	3632043
5688	1069957	3631912
5689	1070128	3631666
5690	1070294	3631405
5691	1070481	3631212
5692	1070674	3631041
5693	1070869	3630876
5694	1071070	3630731
5695	1071232	3630455
5696	1071393	3630176
5697	1071568	3629943
5698	1071741	3629703
5699	1071923	3629494
5700	1072163	3629483
5701	1072349	3629286
5702	1072525	3629058
5703	1072701	3628830
