iter	MAE
264	267.2767231
265	267.168304
266	266.9252418
267	266.8645047
268	266.7843951
269	266.7308664
270	266.6615878
271	266.4832873
272	266.1601372
273	266.0703082
274	265.8623139
275	265.6231929
276	265.3368064
277	265.174809
278	265.0526784
279	264.9130051
280	264.6756786
281	264.5295742
282	264.3584883
283	264.0786562
284	263.8751608
285	263.6510909
286	263.5094705
287	263.3468969
288	263.1643336
289	263.0091654
290	262.91495
291	262.8074444
292	262.6596145
293	262.3879396
294	262.1895439
295	262.0636402
296	261.9666294
297	261.8255022
298	261.6240357
299	261.5255744
300	261.439743
301	261.2688884
302	261.039174
303	260.7043839
304	260.4610626
305	260.2677927
306	259.9348834
307	259.640849
308	259.4011903
309	259.307778
310	259.2453142
311	259.0327255
312	258.8250641
313	258.5136144
314	258.3973815
315	258.277828
316	258.0749868
317	258.0035858
318	257.8373739
319	257.6995837
320	257.6053271
321	257.3560152
322	257.2142909
323	257.0933732
324	256.847477
325	256.3973492
326	256.3325957
327	256.2618436
328	256.124117
329	255.9950166
330	255.9032607
331	255.8312648
332	255.7423963
333	255.6656904
334	255.5807686
335	255.5409773
336	255.381809
337	255.1682477
338	254.9704702
339	254.9055039
340	254.6723843
341	254.4799884
342	254.3041536
343	254.0603359
344	253.9555017
345	253.8227859
346	253.7038763
347	253.4937534
348	253.3514207
349	253.2519298
350	253.2080267
351	253.1251649
352	252.8955028
353	252.7684117
354	252.3368935
355	252.1629216
356	251.9654523
357	251.8866909
358	251.7640734
359	251.6695119
360	251.5528048
361	251.3261683
362	251.1451283
363	251.0120922
364	250.9323301
365	250.8603251
366	250.7445236
367	250.5808316
368	250.441521
369	250.327318
370	250.1538464
371	250.0433269
372	249.9282708
373	249.7117555
374	249.5868833
375	249.4850007
376	249.4176462
377	249.3005054
378	249.1424483
379	249.028274
380	248.9406229
381	248.8985931
382	248.7557197
383	248.5887365
384	248.4656415
385	248.3244563
386	248.1826424
387	248.1459757
388	248.0990426
389	247.9676577
390	247.8986848
391	247.7696823
392	247.6666598
393	247.6082585
394	247.5007199
395	247.4277044
396	247.3448751
397	247.1894804
398	247.0302506
399	246.903463
400	246.8528725
401	246.7492882
402	246.6448687
403	246.5527873
404	246.3961515
405	246.3071058
406	246.1974407
407	246.1003209
408	246.0020395
409	245.8819341
410	245.795881
411	245.6514238
412	245.5428729
413	245.4551996
414	245.4253027
415	245.2799083
416	245.2066984
417	244.8684662
418	244.7965996
419	244.6819885
420	244.4812104
421	244.237715
422	244.1816831
423	244.0568413
424	243.9666169
425	243.9105926
426	243.8406279
427	243.7647269
428	243.6595242
429	243.5882603
430	243.5394709
431	243.4826134
432	243.377872
433	243.3276786
434	243.3024003
435	243.2779564
436	243.2262893
437	243.12993
438	243.0261027
439	242.9709951
440	242.919245
441	242.8350057
442	242.8107291
443	242.7920624
444	242.7449691
445	242.6821649
446	242.5853662
447	242.5360303
448	242.4643231
449	242.3840217
450	242.2601214
451	242.210227
452	242.1697887
453	242.1148428
454	241.9798217
455	241.941314
456	241.9102052
457	241.8908911
458	241.8356571
459	241.8057968
460	241.7636874
461	241.7260904
462	241.6851136
463	241.6666383
464	241.5701646
465	241.5203758
466	241.4435072
467	241.4102651
468	241.2202871
469	241.1573102
470	241.0676152
471	240.9915656
472	240.9777975
473	240.8732319
474	240.7505277
475	240.7029283
476	240.6365674
477	240.6127301
478	240.5814
479	240.5510661
480	240.5255494
481	240.4237366
482	240.3370567
483	240.2609806
484	240.2166396
485	240.1944947
486	240.164104
487	240.0570797
488	240.0046292
489	239.9232474
490	239.866904
491	239.6567817
492	239.6000204
493	239.5678989
494	239.5107606
495	239.4827657
496	239.4131833
497	239.3874149
498	239.3287333
499	239.2568893
500	239.0720391
501	238.9781467
502	238.8623399
503	238.7578545
504	238.5971393
505	238.3215006
506	238.2012647
507	237.9733849
508	237.9393681
509	237.8705549
510	237.718614
511	237.6601782
512	237.5712969
513	237.4748457
514	237.3646899
515	237.1702027
516	237.0684389
517	237.0284031
518	236.8785443
519	236.8367044
520	236.765689
521	236.7121348
522	236.6812636
523	236.5846503
524	236.5237525
525	236.4045878
526	236.3179751
527	236.2598178
528	236.153138
529	236.0696478
530	235.8879104
531	235.7689403
532	235.6374204
533	235.5217252
534	235.4788253
535	235.386958
536	235.215107
537	235.1484989
538	235.0562978
539	235.0058487
540	234.7292844
541	234.6893756
542	234.5684845
543	234.4241762
544	234.396154
545	234.3032633
546	234.2278954
547	234.161224
548	234.0430391
549	233.7640766
550	233.6182277
551	233.5231451
552	233.3360965
553	233.2641672
554	233.1799435
555	233.0836654
556	232.9615095
557	232.9097835
558	232.8398275
559	232.7660035
560	232.4408796
561	232.3685914
562	232.2162078
563	232.1447423
564	231.7933189
565	231.7065281
566	231.6303574
567	231.3074133
568	231.2479406
569	231.1677755
570	231.0430849
571	230.9726774
572	230.7827238
573	230.6716726
574	230.6170847
575	230.5700987
576	230.4567143
577	230.4072049
578	230.3278654
579	230.3091333
580	230.1923497
581	230.1213413
582	230.0236561
583	229.9757882
584	229.9403262
585	229.8361826
586	229.7356396
587	229.720606
588	229.6185834
589	229.5966441
590	229.5589567
591	229.4584693
592	229.3899872
593	229.3452241
594	229.2757547
595	229.2144659
596	229.1691065
597	229.1203667
598	229.0979284
599	229.0420215
600	228.9820718
601	228.937548
602	228.8949576
603	228.8333967
604	228.7831456
605	228.7510286
606	228.7063055
607	228.6669493
608	228.6514116
609	228.5363449
610	228.4635811
611	228.4325007
612	228.2792012
613	228.1710977
614	228.0516356
615	228.022356
616	227.9801394
617	227.9485328
618	227.9251899
619	227.897267
620	227.8764465
621	227.806752
622	227.653462
623	227.4288906
624	227.3841842
625	227.3225675
626	227.1879083
627	227.1670511
628	227.0734664
629	227.026836
630	226.9258285
631	226.8260046
632	226.6685757
633	226.6458758
634	226.6364338
635	226.6047492
636	226.5538233
637	226.424729
638	226.3747079
639	226.3074166
640	226.2197834
641	226.1563469
642	226.118503
643	226.0129057
644	225.9262657
645	225.8789823
646	225.8094239
647	225.7439087
648	225.7200344
649	225.6718948
650	225.6563827
651	225.6124838
652	225.5919624
653	225.5596099
654	225.5471579
655	225.4829317
656	225.4585838
657	225.4188163
658	225.3408201
659	225.3001484
660	225.1464955
661	225.1142183
662	225.0839576
663	225.0310763
664	225.0008737
665	224.9513049
666	224.7679868
667	224.7433503
668	224.6199798
669	224.5178224
670	224.4512029
671	224.4170901
672	224.3139674
673	224.2512973
674	224.2445334
675	224.1386926
676	224.0492796
677	224.0241976
678	223.9992446
679	223.9430321
680	223.9164551
681	223.8737043
682	223.8359959
683	223.6137473
684	223.5634701
685	223.540911
686	223.5139378
687	223.4682979
688	223.3604354
689	223.3078808
690	223.2592486
691	223.0588754
692	222.962288
693	222.9255747
694	222.9084013
695	222.8643823
696	222.8229554
697	222.7829777
698	222.7383349
699	222.7232297
700	222.6921085
701	222.6780572
702	222.4779584
703	222.4425243
704	222.3696751
705	222.3328096
706	222.2543142
707	222.2446047
708	222.2187142
709	222.1810333
710	222.1590902
711	222.1378579
712	222.1143111
713	222.0672452
714	222.0226348
715	222.0015077
716	221.9961221
717	221.959364
718	221.9110612
719	221.8846558
720	221.8653937
721	221.8445203
722	221.8161918
723	221.7595227
724	221.7413278
725	221.7321694
726	221.6884862
727	221.6503678
728	221.5327424
729	221.5049259
730	221.478302
731	221.4641844
732	221.423672
733	221.2358467
734	221.2009687
735	221.1591935
736	221.1441745
737	221.0806824
738	221.036349
739	221.0275274
740	221.0129955
741	220.9961172
742	220.9570089
743	220.917443
744	220.8617318
745	220.8476717
746	220.8381213
747	220.8055098
748	220.7531555
749	220.7339117
750	220.6839617
751	220.664118
752	220.6330612
753	220.59712
754	220.5451558
755	220.5180931
756	220.4951712
757	220.4758004
758	220.45612
759	220.3372924
760	220.2130625
761	220.1599866
762	220.1078723
763	220.0758168
764	220.0401264
765	220.0227595
766	220.0070226
767	219.9458463
768	219.9342275
769	219.9252839
770	219.894049
771	219.8651907
772	219.6052622
773	219.365205
774	219.3243369
775	219.313727
776	219.2891845
777	219.2690193
778	219.1972665
779	219.1637581
780	219.1368738
781	219.1108701
782	219.0885797
783	219.0838361
784	219.0509149
785	219.029685
786	219.0054035
787	218.9406441
788	218.8827128
789	218.8112525
790	218.7588728
791	218.7194992
792	218.6972729
793	218.666769
794	218.6496167
795	218.611524
796	218.5631833
797	218.5575952
798	218.4988198
799	218.4748286
800	218.4480913
801	218.3789065
802	218.293445
803	218.2335037
804	218.1057712
805	218.0897808
806	218.0449522
807	218.0268119
808	217.9930782
809	217.9347818
810	217.9156805
811	217.9076419
812	217.8681048
813	217.8396804
814	217.8166942
815	217.7987035
816	217.7411475
817	217.7060881
818	217.6814541
819	217.6373437
820	217.5523967
821	217.4193343
822	217.3449715
823	217.3239729
824	217.2381572
825	217.2170012
826	217.1845259
827	217.1505551
828	217.1249588
829	217.083436
830	217.0727297
831	217.0394252
832	217.0312417
833	217.0090014
834	216.938041
835	216.9314044
836	216.9183534
837	216.8936175
838	216.8575944
839	216.8171548
840	216.7854654
841	216.7620047
842	216.6941031
843	216.6715108
844	216.6361182
845	216.6142929
846	216.6037151
847	216.4726528
848	216.4679347
849	216.4156554
850	216.3990475
851	216.2964065
852	216.2835356
853	216.2731811
854	216.211944
855	216.0178106
856	215.9234829
857	215.8718572
858	215.5946626
859	215.5433558
860	215.4948428
861	215.4692977
862	215.4094375
863	215.3421963
864	215.3166749
865	215.2941443
866	215.2443932
867	215.2234912
868	215.2020083
869	215.1840181
870	215.1203783
871	215.1068105
872	215.0745029
873	215.0504619
874	215.0121132
875	214.9965067
876	214.9590578
877	214.8291021
878	214.8085548
879	214.7530895
880	214.7264546
881	214.6663514
882	214.5476379
883	214.5199435
884	214.4254803
885	214.390987
886	214.3571273
887	214.2920937
888	214.2680806
889	214.2173312
890	214.190414
891	214.1787077
892	214.1629757
893	214.1554047
894	214.1371879
895	214.1241863
896	214.10879
897	214.0951115
898	214.0682586
899	214.0506282
900	214.0025006
901	213.9472624
902	213.8933092
903	213.8470805
904	213.8304863
905	213.8158141
906	213.7482725
907	213.7031306
908	213.6592422
909	213.6275149
910	213.6059049
911	213.5652347
912	213.55245
913	213.4802406
914	213.3828563
915	213.3425793
916	213.3130423
917	213.2966763
918	213.2619088
919	213.2445589
920	213.2107817
921	213.1956011
922	213.1748346
923	213.1505204
924	213.1247266
925	213.0873411
926	213.083453
927	213.0382281
928	213.006488
929	212.980637
930	212.9724005
931	212.9466115
932	212.9144868
933	212.7273952
934	212.7105663
935	212.6961356
936	212.6922016
937	212.6111954
938	212.5685456
939	212.5568724
940	212.5426136
941	212.517365
942	212.5053777
943	212.4724598
944	212.4592365
945	212.4451693
946	212.4012137
947	212.361221
948	212.3245039
949	212.2946977
950	212.2733827
951	212.1867219
952	212.1667579
953	212.1168577
954	212.0617191
955	212.0339041
956	211.9983854
957	211.9580854
958	211.9049202
959	211.8446787
960	211.8248647
961	211.8164557
962	211.7993258
963	211.7444142
964	211.6806383
965	211.5817371
966	211.549868
967	211.5225592
968	211.5084014
969	211.3677543
970	211.350993
971	211.329282
972	211.2974785
973	211.2854411
974	211.2612514
975	211.2456002
976	211.2143317
977	211.1663099
978	211.1321916
979	211.0971577
980	211.0664133
981	211.0456636
982	211.0332704
983	211.0116857
984	210.987764
985	210.9127209
986	210.8887712
987	210.8777247
988	210.8441574
989	210.8072573
990	210.7841542
991	210.7690564
992	210.7577269
993	210.7506264
994	210.7124534
995	210.6963721
996	210.6894316
997	210.6699137
998	210.6528987
999	210.6464074
1000	210.6259244
1001	210.6094861
1002	210.5646659
1003	210.558536
1004	210.5440038
1005	210.5257271
1006	210.4386941
1007	210.3802114
1008	210.3442103
1009	210.2614542
1010	210.2389345
1011	210.1447018
1012	210.0733726
1013	210.049413
1014	210.0246243
1015	210.0038286
1016	209.9965652
1017	209.9783179
1018	209.9407558
1019	209.8940113
1020	209.8625482
1021	209.8275709
1022	209.7626203
1023	209.7111995
1024	209.699226
1025	209.6543157
1026	209.6351411
1027	209.6157923
1028	209.5968255
1029	209.5595601
1030	209.5180194
1031	209.5051403
1032	209.4244149
1033	209.3751435
1034	209.3505337
1035	209.3273418
1036	209.3140739
1037	209.3044334
1038	209.2861102
1039	209.2675181
1040	209.2348728
1041	209.2071991
1042	209.1827689
1043	209.1587611
1044	209.127451
1045	209.0915261
1046	209.0696009
1047	209.0452363
1048	209.0249617
1049	209.0205181
1050	208.9932399
1051	208.9835676
1052	208.9754292
1053	208.8785502
1054	208.8290161
1055	208.8057288
1056	208.7649305
1057	208.729544
1058	208.7276298
1059	208.705046
1060	208.6755668
1061	208.6397597
1062	208.6335114
1063	208.4190263
1064	208.4114012
1065	208.0891328
1066	208.0660918
1067	208.0208236
1068	208.0035936
1069	207.9862903
1070	207.9638346
1071	207.9418768
1072	207.8139877
1073	207.7358432
1074	207.7171742
1075	207.6870088
1076	207.6703793
1077	207.6151301
1078	207.5546609
1079	207.5272498
1080	207.500767
1081	207.444197
1082	207.4359185
1083	207.4027781
1084	207.3886574
1085	207.350341
1086	207.3309551
1087	207.2992157
1088	207.284038
1089	207.2475586
1090	207.2396034
1091	207.2191172
1092	207.1969394
1093	207.1543535
1094	207.1360315
1095	207.0641349
1096	207.0576148
1097	207.0448666
1098	207.0260768
1099	206.991217
1100	206.9621435
1101	206.9438845
1102	206.7917141
1103	206.7475122
1104	206.6286093
1105	206.4876028
1106	206.4722542
1107	206.4439421
1108	206.3671152
1109	206.253934
1110	206.2294122
1111	206.2149521
1112	206.1914056
1113	206.171482
1114	206.1477305
1115	206.124932
1116	206.1178315
1117	206.1017888
1118	206.0859985
1119	206.0760239
1120	206.0544603
1121	206.0466725
1122	206.0236829
1123	205.9792557
1124	205.9353968
1125	205.8526712
1126	205.8360002
1127	205.7509941
1128	205.7317382
1129	205.6940996
1130	205.6653392
1131	205.6422964
1132	205.5692468
1133	205.4919888
1134	205.4814133
1135	205.4704584
1136	205.4523984
1137	205.4436594
1138	205.3974039
1139	205.3786744
1140	205.3666038
1141	205.3374675
1142	205.3053776
1143	205.2740901
1144	205.2268841
1145	205.2090417
1146	205.191332
1147	205.1639452
1148	205.1455734
1149	205.1352397
1150	205.1311639
1151	205.0870254
1152	205.0754015
1153	205.0685117
1154	205.0526634
1155	205.0371391
1156	205.028314
1157	204.9742515
1158	204.9395467
1159	204.8760343
1160	204.7904699
1161	204.7733171
1162	204.6709948
1163	204.6634538
1164	204.6147566
1165	204.5625922
1166	204.5380808
1167	204.4156523
1168	204.3925988
1169	204.3571494
1170	204.2945854
1171	204.2678888
1172	204.2239534
1173	204.1982876
1174	204.0697491
1175	204.0082716
1176	203.9633993
1177	203.9542474
1178	203.9383838
1179	203.9137214
1180	203.9002588
1181	203.8545984
1182	203.8394127
1183	203.7924922
1184	203.7728245
1185	203.7341104
1186	203.6844973
1187	203.6449807
1188	203.587371
1189	203.5805181
1190	203.5578747
1191	203.5371428
1192	203.5265092
1193	203.5220339
1194	203.3342526
1195	203.3169834
1196	203.3101244
1197	203.2701548
1198	203.2095309
1199	203.179722
1200	203.0858862
1201	203.0722256
1202	203.036562
1203	202.9579269
1204	202.9254958
1205	202.8818213
1206	202.8241496
1207	202.7306203
1208	202.7092072
1209	202.6994796
1210	202.6289534
1211	202.5926812
1212	202.5502459
1213	202.539307
1214	202.5127372
1215	202.466233
1216	202.4382578
1217	202.3571013
1218	202.3344563
1219	202.3244087
1220	202.3090177
1221	202.2717095
1222	202.2530163
1223	202.2242894
1224	202.1549072
1225	202.1419577
1226	202.1366598
1227	202.0961852
1228	202.0260117
1229	201.9634862
1230	201.9494258
1231	201.9113678
1232	201.8956684
1233	201.8420809
1234	201.8246275
1235	201.8082982
1236	201.7351682
1237	201.7158937
1238	201.6700326
1239	201.6574631
1240	201.636365
1241	201.5968007
1242	201.5756802
1243	201.5432037
1244	201.4906937
1245	201.4730164
1246	201.4404178
1247	201.388205
1248	201.3415791
1249	201.3202784
1250	201.2943445
1251	201.2777226
1252	201.2550828
1253	201.20828
1254	201.1890748
1255	201.1154059
1256	201.0443977
1257	201.0124206
1258	200.9670278
1259	200.9426401
1260	200.9212109
1261	200.9109577
1262	200.8963479
1263	200.8883894
1264	200.8578656
1265	200.8380758
1266	200.8043628
1267	200.7764698
1268	200.7502818
1269	200.7108886
1270	200.6916127
1271	200.6817458
1272	200.6695072
1273	200.6565057
1274	200.6273803
1275	200.6116507
1276	200.5604855
1277	200.5012522
1278	200.4674692
1279	200.4619342
1280	200.4434231
1281	200.4318177
1282	200.4019563
1283	200.3901391
1284	200.2937371
1285	200.2795708
1286	200.2452619
1287	200.2113166
1288	200.1798508
1289	200.1546117
1290	200.1426195
1291	200.1336528
1292	200.0425942
1293	200.0246841
1294	200.0129848
1295	199.9967547
1296	199.9746416
1297	199.9241822
1298	199.8840036
1299	199.8734542
1300	199.8522894
1301	199.8470027
1302	199.796086
1303	199.7898876
1304	199.6971075
1305	199.6678456
1306	199.6640361
1307	199.6594957
1308	199.6335164
1309	199.6093542
1310	199.4959547
1311	199.4801697
1312	199.473427
1313	199.4214555
1314	199.4104305
1315	199.4054722
1316	199.3999633
1317	199.3960693
1318	199.3898779
1319	199.3867298
1320	199.3776954
1321	199.3749344
1322	199.3504504
1323	199.3219523
1324	199.3090535
1325	199.2839739
1326	199.2774057
1327	199.258019
1328	199.251734
1329	199.2311484
1330	199.2211289
1331	199.2140028
1332	199.2063721
1333	199.0412676
1334	199.0372506
1335	199.0134129
1336	198.9832283
1337	198.9808376
1338	198.9572298
1339	198.9333484
1340	198.9200855
1341	198.9018752
1342	198.8739596
1343	198.8646555
1344	198.8556454
1345	198.8311088
1346	198.7552205
1347	198.7526209
1348	198.7423123
1349	198.71978
1350	198.686549
1351	198.676335
1352	198.6703338
1353	198.6406715
1354	198.6137959
1355	198.5865173
1356	198.5763632
1357	198.5650745
1358	198.4819203
1359	198.4198578
1360	198.3912278
1361	198.3844175
1362	198.3612409
1363	198.3338223
1364	198.3124163
1365	198.30932
1366	198.2877455
1367	198.267905
1368	198.262736
1369	198.2128066
1370	198.1954718
1371	198.1854409
1372	198.1783153
1373	198.1622973
1374	198.148558
1375	198.1115235
1376	197.9878071
1377	197.936145
1378	197.9307309
1379	197.8849534
1380	197.8643864
1381	197.8481914
1382	197.833963
1383	197.8197737
1384	197.7957217
1385	197.7900232
1386	197.7699237
1387	197.7639924
1388	197.7397727
1389	197.7282553
1390	197.6524502
1391	197.6407318
1392	197.5943072
1393	197.5921569
1394	197.5874067
1395	197.5804525
1396	197.5714507
1397	197.5585389
1398	197.4766475
1399	197.4556556
1400	197.4461775
1401	197.3706896
1402	197.3590236
1403	197.3397023
1404	197.3228785
1405	197.3145084
1406	197.2892915
1407	197.2674344
1408	197.236681
1409	197.2224892
1410	197.2077654
1411	197.1932698
1412	197.1849501
1413	197.1712233
1414	197.1528971
1415	197.1442057
1416	197.1193806
1417	197.1105154
1418	196.9986398
1419	196.9974706
1420	196.9881074
1421	196.9574614
1422	196.9350762
1423	196.9242733
1424	196.8915597
1425	196.8835733
1426	196.8580071
1427	196.8495848
1428	196.8208822
1429	196.8072743
1430	196.7946904
1431	196.7822095
1432	196.7583286
1433	196.7444479
1434	196.714821
1435	196.7044757
1436	196.6868404
1437	196.6450102
1438	196.6223966
1439	196.5959112
1440	196.5751938
1441	196.5621134
1442	196.53635
1443	196.5263881
1444	196.5091886
1445	196.3951401
1446	196.3914344
1447	196.3840316
1448	196.3269288
1449	196.2968681
1450	196.266839
1451	196.2181464
1452	196.1935335
1453	196.172503
1454	196.1354121
1455	196.08513
1456	196.074458
1457	196.063009
1458	196.0408707
1459	195.9802634
1460	195.9585727
1461	195.9063867
1462	195.8829939
1463	195.7598909
1464	195.7548354
1465	195.7503349
1466	195.7377132
1467	195.7338335
1468	195.7013142
1469	195.5916103
1470	195.579279
1471	195.5704555
1472	195.5671237
1473	195.5629477
1474	195.5311389
1475	195.5206862
1476	195.4466423
1477	195.4294173
1478	195.4157431
1479	195.4031539
1480	195.3868863
1481	195.3552371
1482	195.3334895
1483	195.3187444
1484	195.2844373
1485	195.2611238
1486	195.255402
1487	195.2222498
1488	195.2099672
1489	195.1758081
1490	195.1219427
1491	195.0837926
1492	195.0730613
1493	195.0351006
1494	195.0311305
1495	195.013576
1496	194.9907721
1497	194.9337641
1498	194.9243661
1499	194.9199779
1500	194.9065601
1501	194.8982672
1502	194.8919752
1503	194.8895729
1504	194.8611055
1505	194.8486638
1506	194.8319848
1507	194.8246316
1508	194.7540769
1509	194.7119209
1510	194.6953492
1511	194.6835864
1512	194.6438426
1513	194.6191896
1514	194.5774543
1515	194.5731877
1516	194.5403421
1517	194.5260709
1518	194.486386
1519	194.4668666
1520	194.4456016
1521	194.4273215
1522	194.4223048
1523	194.4039695
1524	194.3966602
1525	194.3809112
1526	194.3640718
1527	194.3458577
1528	194.3301189
1529	194.3243215
1530	194.2876199
1531	194.2824801
1532	194.2775714
1533	194.2715215
1534	194.2422546
1535	194.1699056
1536	194.1677453
1537	194.144958
1538	194.1227203
1539	194.1187461
1540	194.1067166
1541	194.0911865
1542	194.0567957
1543	194.0140402
1544	194.007636
1545	193.7597823
1546	193.6692416
1547	193.6616236
1548	193.5918936
1549	193.5798724
1550	193.5562735
1551	193.5098618
1552	193.4956726
1553	193.4648808
1554	193.4598184
1555	193.4568251
1556	193.4161532
1557	193.4150285
1558	193.3986524
1559	193.3926371
1560	193.3860429
1561	193.3635236
1562	193.348507
1563	193.3277795
1564	193.3184427
1565	193.3146573
1566	193.3085661
1567	193.2418009
1568	193.2193523
1569	193.1943052
1570	193.1372069
1571	193.1233743
1572	193.1172118
1573	193.0962851
1574	193.0910405
1575	193.0870709
1576	193.0685062
1577	193.0494093
1578	193.0373137
1579	193.0207025
1580	193.0022885
1581	192.9969691
1582	192.9921105
1583	192.895833
1584	192.7950971
1585	192.7825008
1586	192.7191228
1587	192.6903844
1588	192.5304653
1589	192.4881226
1590	192.474211
1591	192.4548485
1592	192.4481003
1593	192.4279807
1594	192.4118066
1595	192.4057908
1596	192.2988996
1597	192.2911688
1598	192.2802707
1599	192.2719197
1600	192.2611056
1601	192.2481922
1602	192.2472629
1603	192.2102388
1604	192.1869926
1605	192.104614
1606	192.0778051
1607	192.0735843
1608	192.0580564
1609	192.0499151
1610	192.0201576
1611	192.0131645
1612	192.0050131
1613	191.9896492
1614	191.9821904
1615	191.9504752
1616	191.9430487
1617	191.9267726
1618	191.9128598
1619	191.8942958
1620	191.8764547
1621	191.8606462
1622	191.8385702
1623	191.8092251
1624	191.8028913
1625	191.7831064
1626	191.7818893
1627	191.7777315
1628	191.7676912
1629	191.7614495
1630	191.7549343
1631	191.731083
1632	191.7164118
1633	191.7039895
1634	191.6925493
1635	191.6825578
1636	191.6231498
1637	191.6179075
1638	191.6049599
1639	191.5914093
1640	191.5823655
1641	191.5772803
1642	191.5242595
1643	191.5112793
1644	191.5048344
1645	191.4831377
1646	191.4767356
1647	191.4474851
1648	191.4449271
1649	191.4347629
1650	191.4057826
1651	191.2418875
1652	191.226197
1653	191.2095091
1654	191.152301
1655	191.1240273
1656	191.1131325
1657	191.102726
1658	191.0925646
1659	191.0863627
1660	191.0628489
1661	191.059018
1662	191.0375166
1663	191.0255808
1664	191.004835
1665	190.9982266
1666	190.9846353
1667	190.9663175
1668	190.9571282
1669	190.9380035
1670	190.9165328
1671	190.8938856
1672	190.8754609
1673	190.866769
1674	190.8632291
1675	190.8599035
1676	190.8374265
1677	190.771321
1678	190.765579
1679	190.7576275
1680	190.7384297
1681	190.7279627
1682	190.7157813
