,Start,End,Duration
9178,1547137.801,1548213.402,1075.6010000000242
9179,1547137.905,1547523.557,385.65200000000186
9180,1547138.745,1548213.406,1074.6609999998473
9181,1547138.324,1547523.562,385.2379999998957
9182,1547138.151,1548126.623,988.4719999998342
9183,1547138.393,1547138.404,0.011000000173225999
9184,1547138.312,1547696.229,557.9170000001322
9185,1547138.302,1547138.318,0.01600000006146729
9186,1547571.54,1548731.267,1159.7269999999553
9187,1547138.472,1547696.232,557.7600000000093
9188,1547138.544,1547265.52,126.97600000002421
9189,1547138.729,1548299.682,1160.9529999999795
9190,1547138.604,1548149.259,1010.6550000000279
9191,1547138.604,1547814.973,676.3689999999478
9192,1547138.671,1547523.566,384.8950000000186
9193,1547138.795,1547138.943,0.14800000004470348
9194,1547139.566,1547523.571,384.00499999988824
9195,1547139.696,1548472.468,1332.7720000001136
9196,1547139.698,1547610.176,470.4779999998864
9197,1547140.05,1548904.006,1763.9560000000056
9198,1547140.338,1547610.179,469.8410000000149
9199,1547140.19,1548151.214,1011.0239999999758
9200,1547140.714,1548213.411,1072.6970000001602
9201,1547141.224,1547523.575,382.3510000000242
9202,1547141.23,1547523.579,382.3489999999292
9203,1547141.602,1548126.632,985.0300000000279
9204,1547141.947,1547523.583,381.6360000001732
9205,1547142.607,1547142.631,0.023999999975785613
9206,1547142.287,1547610.183,467.8959999999497
9207,1547144.154,1547696.237,552.0829999998678
9208,1547145.166,1547610.189,465.0230000000447
9209,1547193.494,1548299.688,1106.194000000134
9210,1547194.372,1547745.231,550.8589999999385
9211,1547194.913,1547610.197,415.2839999999851
9212,1547195.176,1547809.529,614.3530000001192
9213,1547195.366,1547610.2,414.83400000003166
9214,1547195.396,1547809.64,614.2439999999478
9215,1547195.545,1547523.587,328.04200000013225
9216,1547195.503,1548990.349,1794.8459999999031
9217,1547195.616,1548213.416,1017.8000000000466
9218,1547195.625,1547610.205,414.5800000000745
9219,1547195.617,1547809.71,614.0929999998771
9220,1547195.818,1549076.808,1880.9899999999907
9221,1547195.88,1547610.209,414.3290000001434
9222,1547196.065,1548472.472,1276.407000000123
9223,1547196.084,1547745.251,549.1669999998994
9224,1547196.266,1547196.6,0.33400000003166497
9225,1547196.32,1548153.426,957.1059999999125
9226,1547196.397,1550223.782,3027.3849999997765
9227,1547196.774,1548213.421,1016.6470000001136
9228,1547196.533,1547472.411,275.8780000000261
9229,1547197.132,1547610.217,413.08499999996275
9230,1547197.053,1547696.257,499.2039999999106
9231,1547197.232,1547696.263,499.030999999959
9232,1547197.19,1547696.267,499.07700000004843
9233,1547198.023,1547696.274,498.2509999999311
9234,1547197.878,1547610.22,412.341999999946
9235,1547197.737,1548669.244,1471.5069999999832
9236,1547197.746,1547610.225,412.4790000000503
9237,1547197.696,1547696.277,498.5810000000056
9238,1547197.814,1547696.283,498.469000000041
9239,1547197.891,1549076.812,1878.9209999998566
9240,1547198.018,1547610.229,412.21100000012666
9241,1547198.741,1547696.289,497.5480000001844
9242,1547198.426,1547610.232,411.8060000000987
9243,1547198.41,1547198.65,0.23999999999068677
9244,1547198.615,1550545.45,3346.8349999999627
9245,1547198.983,1547696.294,497.31099999998696
9246,1547198.728,1548126.642,927.9140000001062
9247,1547198.767,1547198.817,0.05000000004656613
9248,1547199.116,1548731.272,1532.1560000001919
9249,1547199.128,1547610.237,411.10899999993853
9250,1547198.886,1547523.592,324.7060000000056
9251,1547199.018,1549076.816,1877.7980000001844
9252,1547199.093,1547523.596,324.50299999979325
9253,1547199.169,1548668.37,1469.2010000001173
9254,1547199.489,1547200.116,0.6269999998621643
9255,1547552.661,1547552.677,0.015999999828636646
9256,1547199.941,1548990.353,1790.4119999997783
9257,1547200.344,1547696.299,495.9550000000745
9258,1547200.225,1548148.618,948.3929999999236
9259,1547200.423,1547696.304,495.88100000005215
9260,1547200.512,1547610.24,409.7279999998864
9261,1547200.567,1547696.308,495.74099999992177
9262,1547200.734,1549681.549,2480.815000000177
9263,1547201.34,1547201.426,0.08599999989382923
9264,1547200.944,1547610.245,409.3010000002105
9265,1547200.847,1548150.565,949.7179999998771
9266,1547204.194,1547631.531,427.33700000005774
9267,1547200.798,1548853.24,1652.4420000000391
9268,1547205.977,1547637.67,431.6929999999702
9269,1547200.768,1548320.008,1119.2399999999907
9270,1547201.487,1547523.601,322.1140000000596
9271,1547201.205,1547696.313,495.10800000000745
9272,1547201.088,1547201.133,0.044999999925494194
9273,1547201.157,1550741.157,3540.0
9274,1547201.339,1550027.126,2825.787000000011
9275,1547201.724,1548126.646,924.9220000000205
9276,1547201.511,1547610.252,408.7410000001546
9277,1547201.56,1548407.878,1206.3179999999702
9278,1547202.479,1548126.651,924.1720000000205
9279,1547201.811,1547201.857,0.04600000008940697
9280,1547201.849,1548126.655,924.8060000000987
9281,1547202.244,1547610.256,408.0120000001043
9282,1547201.766,1548408.651,1206.8850000000093
9283,1547202.033,1547610.26,408.2269999999553
9284,1547202.359,1547548.598,346.2390000000596
9285,1547202.027,1548408.55,1206.5230000000447
9286,1547202.345,1547696.317,493.97200000006706
9287,1547202.218,1547696.324,494.10599999991246
9288,1547202.499,1548126.66,924.1609999998473
9289,1547202.292,1549890.926,2688.6340000000782
9290,1547202.377,1551262.138,4059.7609999999404
9291,1547202.438,1547696.331,493.89299999992363
9292,1550143.067,1550143.089,0.02199999988079071
9293,1547202.874,1547696.338,493.4639999999199
9294,1547202.878,1547523.606,320.7279999998864
9295,1547203.035,1547610.263,407.2280000001192
9296,1547203.052,1547610.267,407.2150000000838
9297,1547203.026,1550027.13,2824.1039999998175
9298,1547203.151,1548126.664,923.5130000000354
9299,1547203.185,1548147.455,944.2700000000186
9300,1547203.587,1547696.343,492.75600000005215
9301,1548231.87,1548231.892,0.02199999988079071
9302,1547651.927,1548213.426,561.4990000000689
9303,1547203.683,1547696.348,492.66500000003725
9304,1547203.671,1547610.271,406.5999999998603
9305,1547203.643,1547203.659,0.01600000006146729
9306,1547204.052,1548126.668,922.6160000001546
9307,1547204.161,1547523.611,319.44999999995343
9308,1547204.378,1547523.616,319.2379999998957
9309,1547204.882,1547610.275,405.39299999992363
9310,1547204.939,1548126.673,921.7339999999385
9311,1547222.308,1547222.32,0.012000000104308128
9312,1547205.315,1547696.352,491.0370000000112
9313,1547205.057,1547696.357,491.30000000004657
9314,1547208.704,1547209.063,0.35900000017136335
9315,1547205.08,1548153.067,947.9869999999646
9316,1547205.345,1548990.357,1785.0120000001043
9317,1547205.617,1547696.362,490.7449999998789
9318,1547205.532,1547205.678,0.14600000018253922
9319,1547205.547,1547610.279,404.73200000007637
9320,1547205.819,1547523.623,317.8040000000037
9321,1547205.705,1548299.7,1093.994999999879
9322,1547206.077,1547206.149,0.07199999992735684
9323,1547205.811,1550027.134,2821.3230000000913
9324,1547206.032,1547610.282,404.25
9325,1547206.728,1547696.366,489.6380000000354
9326,1547207.633,1547696.37,488.73700000019744
9327,1547205.963,1547610.286,404.32300000009127
9328,1547220.833,1548126.681,905.8479999999981
9329,1547206.163,1548904.011,1697.8479999999981
9330,1547209.433,1547637.588,428.15500000002794
9331,1547206.162,1548668.841,1462.6790000000037
9332,1547208.665,1548731.276,1522.6110000000335
9333,1547206.429,1548299.705,1093.2760000000708
9334,1547206.185,1547206.267,0.08199999993667006
9335,1547206.342,1547610.29,403.94800000009127
9336,1547206.395,1548126.685,920.2900000000373
9337,1547206.529,1548817.591,1611.061999999918
9338,1547206.59,1547610.294,403.7039999999106
9339,1547206.611,1548213.43,1006.8189999999013
9340,1547206.677,1547610.297,403.62000000011176
9341,1547206.912,1547207.004,0.09199999994598329
9342,1547206.999,1547639.441,432.4420000000391
9343,1547207.1,1547696.374,489.2739999999758
9344,1547207.101,1547610.302,403.2009999998845
9345,1547207.419,1547610.308,402.8889999999665
9346,1547207.764,1547207.939,0.17500000004656613
9347,1547207.476,1548472.488,1265.0119999998715
9348,1548341.631,1548341.693,0.06199999991804361
9349,1547207.867,1547610.312,402.44499999983236
9350,1547207.879,1548126.69,918.810999999987
9351,1547210.007,1547696.379,486.3719999999739
9352,1547463.068,1548213.434,750.3659999999218
9353,1547208.296,1547696.383,488.0869999998249
9354,1547208.272,1547209.029,0.7569999999832362
9355,1547208.825,1547208.84,0.01500000013038516
9356,1547208.299,1548148.768,940.4689999998081
9357,1547208.416,1547610.315,401.8989999999758
9358,1547208.502,1548213.439,1004.936999999918
9359,1547208.651,1547610.318,401.6669999998994
9360,1547208.654,1548990.362,1781.7079999998678
9361,1547644.19,1547644.242,0.05200000014156103
9362,1547209.025,1547696.388,487.3630000001285
9363,1547208.966,1550631.88,3422.9139999998733
9364,1547210.148,1547210.199,0.05099999997764826
9365,1547210.171,1548126.695,916.5239999999758
9366,1547210.036,1548324.991,1114.9549999998417
9367,1547221.687,1547657.285,435.59799999999814
9368,1547217.888,1547696.393,478.50499999988824
9369,1547210.332,1547210.606,0.2739999999757856
9370,1547210.247,1548299.715,1089.46800000011
9371,1547210.496,1550742.604,3532.1080000000075
9372,1547210.534,1548850.581,1640.0470000000205
9373,1547721.89,1548472.492,750.6020000001881
9374,1547210.834,1548853.147,1642.313000000082
9375,1547211.009,1547696.405,485.3959999999497
9376,1547211.199,1547211.222,0.023000000044703484
9377,1547211.827,1550113.483,2901.655999999959
9378,1547211.295,1548126.699,915.4040000000969
9379,1547211.705,1547211.766,0.060999999986961484
9380,1547637.281,1547637.299,0.018000000156462193
9381,1547211.631,1547696.411,484.78000000002794
9382,1547211.85,1547610.323,398.47299999999814
9383,1547212.166,1548126.704,914.5379999999423
9384,1547212.102,1547610.326,398.2239999999292
9385,1547212.241,1548414.151,1201.910000000149
9386,1547458.408,1548318.939,860.530999999959
9387,1547805.211,1548213.444,408.23300000000745
9388,1547212.782,1547696.416,483.63400000007823
9389,1547212.777,1547212.805,0.027999999932944775
9390,1547212.779,1549940.802,2728.022999999812
9391,1547212.782,1547718.215,505.4330000001937
9392,1547212.946,1548213.448,1000.502000000095
9393,1547213.377,1547696.425,483.04799999995157
9394,1547213.241,1547696.429,483.18800000008196
9395,1547213.585,1548126.709,913.1240000000689
9396,1547213.679,1548408.37,1194.691000000108
9397,1547213.765,1548817.604,1603.8390000001527
9398,1547213.879,1547610.33,396.45100000011735
9399,1547214.054,1548410.54,1196.4860000000335
9400,1547215.155,1548731.28,1516.125
9401,1547215.311,1548126.713,911.4020000000019
9402,1547216.416,1547696.435,480.01900000008754
9403,1547216.604,1547610.335,393.73099999991246
9404,1547216.703,1547610.339,393.6359999999404
9405,1547217.123,1547610.343,393.2200000002049
9406,1547217.685,1547217.698,0.013000000035390258
9407,1547217.971,1547696.44,478.469000000041
9408,1547217.604,1547610.346,392.74199999985285
9409,1547218.453,1550891.751,3673.2979999999516
9410,1547218.974,1548213.452,994.4780000001192
9411,1547457.559,1547809.828,352.26900000008754
9412,1547218.355,1548213.458,995.1030000001192
9413,1547218.364,1547610.35,391.9860000000335
9414,1547458.633,1547696.444,237.81099999998696
9415,1547218.541,1547696.45,477.9089999999851
9416,1547218.609,1547610.354,391.74500000011176
9417,1547218.885,1547218.903,0.01799999992363155
9418,1547222.696,1547222.749,0.05300000007264316
9419,1547218.641,1547610.357,391.7160000000149
9420,1547218.666,1548817.608,1598.9420000000391
9421,1550745.674,1551495.872,750.1979999998584
9422,1547219.088,1547696.454,477.36599999992177
9423,1547218.784,1547637.512,418.7280000001192
9424,1547218.866,1547610.365,391.4990000000689
9425,1547218.943,1547523.633,304.6899999999441
9426,1547219.284,1547219.32,0.03600000008009374
9427,1547219.462,1548150.265,930.8029999998398
9428,1547219.447,1548817.612,1598.1650000000373
9429,1547219.326,1547610.369,391.04300000006333
9430,1547219.369,1547610.373,391.00399999995716
9431,1547219.635,1547610.378,390.74300000001676
9432,1547220.062,1547220.464,0.40200000000186265
9433,1547219.792,1547696.459,476.66700000013225
9434,1547220.046,1548299.726,1079.6799999999348
9435,1547220.094,1547220.152,0.05799999996088445
9436,1547220.043,1547696.464,476.4209999998566
9437,1547220.025,1548126.719,906.6940000001341
9438,1547220.136,1550718.24,3498.1040000000503
9439,1547220.252,1547610.382,390.12999999988824
9440,1547220.281,1547220.545,0.2639999999664724
9441,1547220.343,1547696.468,476.125
9442,1547220.496,1548299.731,1079.2349999998696
9443,1547220.515,1547610.386,389.87100000004284
9444,1548072.858,1548299.739,226.88100000005215
9445,1547220.934,1548731.284,1510.3500000000931
9446,1547220.833,1547696.474,475.64099999982864
9447,1547221.001,1547696.479,475.4780000001192
9448,1547221.116,1547523.638,302.5220000001136
9449,1547221.492,1548126.729,905.2369999999646
9450,1547222.545,1547222.579,0.03399999998509884
9451,1547221.811,1547696.485,474.6740000001155
9452,1547222.263,1547648.507,426.24399999994785
9453,1547221.837,1548299.743,1077.905999999959
9454,1547222.132,1547610.39,388.2579999999143
9455,1547222.438,1548472.496,1250.0579999999609
9456,1547222.658,1548213.462,990.8040000000037
9457,1547222.37,1547610.394,388.0239999999758
9458,1547222.598,1547717.01,494.4120000000112
9459,1547222.581,1547523.642,301.06099999998696
9460,1547223.167,1547610.398,387.2310000001453
9461,1547222.714,1547523.647,300.9330000001937
9462,1547222.829,1548817.616,1594.7870000000112
9463,1547222.83,1547523.651,300.8209999999963
9464,1547224.812,1548126.738,901.9259999999776
9465,1547222.944,1550631.885,3408.941000000108
9466,1547222.957,1547523.657,300.69999999995343
9467,1547223.045,1548931.812,1708.7669999999925
9468,1547223.101,1547809.909,586.8079999999609
9469,1547223.132,1547523.661,300.52900000009686
9470,1547223.26,1548846.965,1623.7050000000745
9471,1547223.246,1547523.666,300.4199999999255
9472,1547223.413,1547523.675,300.2620000001043
9473,1547223.774,1548213.467,989.6929999999702
9474,1547223.629,1547610.402,386.7730000000447
9475,1547223.573,1547523.681,300.10800000000745
9476,1547223.678,1548817.619,1593.9409999998752
9477,1547223.682,1547523.686,300.00399999995716
9478,1547223.928,1547523.69,299.7619999998715
9479,1547224.003,1548990.368,1766.3649999999907
9480,1547224.066,1547523.695,299.62899999995716
9481,1547224.374,1549076.82,1852.4459999999963
9482,1547224.65,1547224.887,0.23700000019744039
9483,1547225.092,1547696.496,471.40400000009686
9484,1547224.887,1548126.742,901.8549999999814
9485,1547224.981,1547696.501,471.5200000000186
9486,1547225.198,1547696.505,471.306999999797
9487,1547226.035,1547696.514,470.4790000000503
9488,1547227.588,1547696.518,468.9299999999348
9489,1547228.2,1547637.467,409.26699999999255
9490,1547293.685,1547610.41,316.7249999998603
9491,1547294.957,1548213.472,918.5150000001304
9492,1547296.546,1548126.747,830.2009999998845
9493,1547453.852,1547610.414,156.56200000015087
9494,1547478.437,1550027.14,2548.7029999999795
9495,1547455.285,1547455.347,0.06200000015087426
9496,1547455.625,1548299.748,844.122999999905
9497,1547455.58,1548213.476,757.8959999999497
9498,1547455.752,1548126.752,671.0
9499,1547823.578,1547823.757,0.1790000000037253
9500,1547456.233,1548126.756,670.5230000000447
9501,1547456.0,1548817.623,1361.622999999905
9502,1547456.214,1548299.753,843.5390000001062
9503,1547456.367,1548126.76,670.3929999999236
9504,1547457.094,1547696.522,239.42800000007264
9505,1547456.434,1547696.527,240.0930000001099
9506,1547456.535,1548299.759,843.224000000162
9507,1547456.578,1547610.418,153.84000000008382
9508,1547456.648,1548126.765,670.1169999998529
9509,1547457.084,1547637.398,180.31400000001304
9510,1547457.957,1547458.133,0.17599999997764826
9511,1547457.283,1547696.531,239.247999999905
9512,1547457.234,1547637.326,180.09199999994598
9513,1547457.364,1548126.769,669.4050000000279
9514,1547457.546,1551694.999,4237.4529999999795
9515,1547457.643,1548126.774,669.1310000000522
9516,1547457.687,1547458.01,0.3230000000912696
9517,1547457.99,1547696.536,238.5460000000894
9518,1547458.049,1548126.778,668.7289999998175
9519,1547458.578,1548126.782,668.2039999999106
9520,1547458.15,1547458.171,0.021000000182539225
9521,1547458.211,1548299.765,841.5540000000037
9522,1548086.1,1548086.131,0.030999999959021807
9523,1547458.396,1547696.541,238.14500000001863
9524,1547458.409,1549076.824,1618.4150000000373
9525,1547458.562,1548904.02,1445.4580000001006
9526,1547458.778,1551262.773,3803.9950000001118
9527,1547458.65,1548213.48,754.8300000000745
9528,1547459.214,1549881.81,2422.596000000136
9529,1547458.995,1549940.806,2481.810999999987
9530,1547459.256,1548126.786,667.5300000000279
9531,1547458.942,1548731.288,1272.3459999999031
9532,1547459.279,1547610.43,151.15099999983795
9533,1547459.22,1548126.791,667.5709999999963
9534,1547464.663,1549882.331,2417.6680000000633
9535,1547460.942,1548472.5,1011.5579999999609
9536,1547459.509,1547696.545,237.03599999984726
9537,1547459.566,1548667.892,1208.3259999998845
9538,1547459.63,1548126.795,667.1650000000373
9539,1547459.716,1550027.144,2567.4280000000726
9540,1547460.291,1548817.628,1357.3370000000577
9541,1547459.736,1548472.508,1012.7719999998808
9542,1547460.16,1548731.293,1271.1330000001471
9543,1547460.215,1547696.549,236.33400000003166
9544,1547460.153,1547460.963,0.8100000000558794
9545,1547460.143,1547696.553,236.410000000149
9546,1547460.849,1548299.771,838.9220000000205
9547,1547460.798,1547696.557,235.75900000007823
9548,1547461.319,1548472.512,1011.193000000203
9549,1547461.242,1551695.736,4234.493999999948
9550,1547461.612,1547696.562,234.94999999995343
9551,1547466.26,1550027.149,2560.8889999999665
9552,1547461.715,1547610.435,148.71999999997206
9553,1547461.618,1547696.566,234.94800000009127
9554,1547462.039,1547696.572,234.5329999998212
9555,1547461.857,1548126.798,664.9409999998752
9556,1547462.036,1547696.576,234.53999999980442
9557,1547462.055,1548765.791,1303.7360000000335
9558,1547462.153,1548126.803,664.6500000001397
9559,1547462.208,1547610.439,148.23099999991246
9560,1547462.172,1547696.58,234.40800000005402
9561,1547462.395,1547610.443,148.04799999995157
9562,1547462.471,1547696.587,234.1160000001546
9563,1547462.432,1548126.807,664.375
9564,1547462.776,1547610.448,147.6720000000205
9565,1547481.658,1548126.812,645.153999999864
9566,1547462.849,1548213.485,750.6360000001732
9567,1547462.684,1547696.591,233.90700000012293
9568,1547462.729,1547696.596,233.86699999985285
9569,1547463.119,1548126.816,663.6970000001602
9570,1547463.396,1547696.6,233.20400000014342
9571,1547463.11,1547696.604,233.49399999994785
9572,1547636.419,1548126.82,490.4010000000708
9573,1547463.35,1548817.632,1354.28199999989
9574,1547463.909,1551495.892,4031.9830000000075
9575,1547463.972,1548126.825,662.8529999998864
9576,1547464.475,1549940.81,2476.3349999999627
9577,1547464.222,1548126.83,662.6080000000075
9578,1547464.403,1550055.358,2590.9550000000745
9579,1547464.522,1548731.302,1266.779999999795
9580,1547464.335,1550836.176,3371.841000000015
9581,1547464.61,1548126.836,662.2259999997914
9582,1547464.983,1549940.815,2475.8319999999367
9583,1547464.596,1547467.008,2.412000000011176
9584,1547464.599,1548817.636,1353.0370000000112
9585,1547464.748,1548299.776,835.0280000001658
9586,1547464.754,1548299.782,835.027999999933
9587,1547464.945,1548817.64,1352.6949999998324
9588,1547465.22,1547610.451,145.23099999991246
9589,1547465.172,1549879.634,2414.4620000000577
9590,1547465.468,1548126.84,661.3719999999739
9591,1547465.849,1547465.868,0.019000000087544322
9592,1547465.652,1548126.844,661.1920000000391
9593,1547465.813,1548731.306,1265.4930000000168
9594,1547465.685,1547610.456,144.7709999999497
9595,1547465.769,1547696.608,230.8389999999199
9596,1547466.511,1547466.58,0.06900000013411045
9597,1547465.892,1548126.849,660.9569999999367
9598,1547465.924,1547610.46,144.53599999984726
9599,1547466.086,1547610.463,144.377000000095
9600,1547466.325,1548213.49,747.1650000000373
9601,1547466.268,1548126.853,660.5849999999627
9602,1547466.261,1548213.494,747.2330000000075
9603,1547467.066,1547467.086,0.019999999785795808
9604,1547466.434,1547610.467,144.03300000005402
9605,1547466.683,1547696.613,229.9299999999348
9606,1547466.681,1550113.489,2646.807999999961
9607,1547466.835,1547467.205,0.3700000001117587
9608,1547470.326,1547696.617,226.29100000020117
9609,1547466.825,1547467.093,0.2680000001564622
9610,1547467.031,1548213.499,746.4680000001099
9611,1547467.075,1548411.623,944.5479999999516
9612,1547467.047,1548904.024,1436.9769999999553
9613,1547467.269,1547696.621,229.3519999999553
9614,1547467.173,1547467.185,0.012000000104308128
9615,1547467.202,1548126.858,659.655999999959
9616,1547467.234,1547610.471,143.2369999999646
9617,1547467.269,1548904.029,1436.7600000000093
9618,1547467.392,1548213.503,746.1110000000335
9619,1547467.434,1549272.745,1805.3110000002198
9620,1547467.55,1547696.625,229.07499999995343
9621,1547467.705,1548126.862,659.1569999998901
9622,1547467.873,1547550.933,83.06000000005588
9623,1547467.985,1547696.628,228.64299999992363
9624,1548071.08,1548472.517,401.43699999991804
9625,1547467.843,1548213.508,745.6649999998044
9626,1547467.891,1547696.633,228.74199999985285
9627,1547467.809,1547610.475,142.66600000020117
9628,1547467.982,1549940.818,2472.835999999894
9629,1547468.026,1547477.6,9.574000000022352
9630,1547467.962,1547610.478,142.51599999982864
9631,1547468.148,1547610.482,142.33400000003166
9632,1547468.086,1547610.487,142.40100000007078
9633,1547826.468,1548299.787,473.3189999999013
9634,1547468.248,1547731.089,262.8410000000149
9635,1547468.235,1547468.245,0.010000000009313226
9636,1547468.214,1547610.491,142.27700000000186
9637,1547468.601,1548126.867,658.2660000000615
9638,1547468.453,1547610.495,142.04200000013225
9639,1547468.752,1550027.157,2558.404999999795
9640,1547468.681,1548406.249,937.5679999999702
9641,1547468.696,1547610.499,141.80300000007264
9642,1547468.899,1547696.637,227.73800000012852
9643,1547469.13,1547472.851,3.721000000135973
9644,1547468.882,1547610.503,141.62100000004284
9645,1547469.038,1547610.506,141.4680000001099
9646,1547469.234,1547696.641,227.40700000012293
9647,1547469.624,1550199.927,2730.30299999984
9648,1547469.215,1547610.51,141.2949999999255
9649,1547469.295,1547696.645,227.35000000009313
9650,1547469.31,1547469.326,0.015999999828636646
9651,1547469.518,1547469.54,0.022000000113621354
9652,1547469.355,1547610.514,141.1589999999851
9653,1547469.501,1550545.454,3075.9529999999795
9654,1547469.476,1547610.518,141.04199999989942
9655,1547469.628,1548126.871,657.2430000000168
9656,1547469.81,1548213.514,743.7039999999106
9657,1547469.889,1547696.654,226.76500000013039
9658,1547469.91,1548472.521,1002.6110000000335
9659,1547469.863,1548213.518,743.6550000000279
9660,1547469.831,1547610.522,140.69100000010803
9661,1547470.819,1547471.074,0.25500000012107193
9662,1547470.136,1548319.938,849.8020000001416
9663,1547828.534,1547828.991,0.45699999993667006
9664,1547470.236,1548126.876,656.6399999998976
9665,1547470.103,1547610.526,140.4230000001844
9666,1547470.209,1547696.659,226.44999999995343
9667,1547470.274,1547610.53,140.25600000005215
9668,1547470.403,1547696.663,226.2600000000093
9669,1547472.36,1548299.796,827.435999999987
9670,1547470.705,1548931.897,1461.1920000000391
9671,1549385.751,1550113.494,727.7430000000168
9672,1547470.885,1548234.814,763.9290000000037
9673,1547470.825,1548319.23,848.4050000000279
9674,1547471.318,1548731.31,1259.9920000000857
9675,1547471.597,1548817.644,1346.0470000000205
9676,1547470.996,1548319.318,848.3219999999274
9677,1547471.078,1548817.648,1346.5700000000652
9678,1547471.455,1548472.525,1001.0699999998324
9679,1547471.693,1548472.529,1000.8360000001267
9680,1547471.987,1548126.88,654.8929999999236
9681,1547471.993,1548320.211,848.2179999998771
9682,1547472.151,1547809.964,337.8129999998491
9683,1547472.551,1548472.533,999.9820000000764
9684,1547472.668,1548472.537,999.8689999999478
9685,1547568.792,1548765.472,1196.6800000001676
9686,1547475.028,1548472.541,997.5130000000354
9687,1547476.522,1548154.484,677.9619999998249
9688,1547476.606,1548126.889,650.283000000054
9689,1547477.078,1548213.527,736.4490000000224
9690,1547476.983,1548213.531,736.5479999999516
9691,1547477.188,1547478.371,1.1829999999608845
9692,1547477.317,1548406.366,929.0489999998827
9693,1547477.418,1547696.667,219.2489999998361
9694,1547477.424,1548126.894,649.4699999999721
9695,1547477.362,1547480.139,2.7770000000018626
9696,1547477.947,1549076.832,1598.8850000000093
9697,1547478.296,1547809.998,331.7019999998156
9698,1547478.43,1548299.814,821.3840000000782
9699,1547478.492,1548126.898,648.405999999959
9700,1547644.539,1548126.902,482.3629999998957
9701,1547478.508,1547628.966,150.45800000010058
9702,1547567.651,1548299.819,732.1679999998305
9703,1547478.577,1548213.535,734.9579999998678
9704,1547478.658,1550027.162,2548.503999999957
9705,1548407.189,1548407.216,0.027000000001862645
9706,1547478.746,1547810.038,331.2919999998994
9707,1547478.857,1547479.164,0.3070000000298023
9708,1547478.785,1548319.815,841.0300000000279
9709,1547479.115,1548213.54,734.4250000000466
9710,1547479.287,1547628.312,149.02499999990687
9711,1547479.234,1547479.27,0.03600000008009374
9712,1547479.284,1549076.837,1597.5530000000726
9713,1547479.433,1548299.828,820.3950000000186
9714,1547479.612,1548299.834,820.222000000067
9715,1547479.758,1548754.883,1275.125
9716,1547480.362,1548299.839,819.4769999999553
9717,1547480.341,1548154.338,673.9969999999739
9718,1547482.462,1547482.528,0.06599999987520278
9719,1547480.667,1547696.679,216.0120000001043
9720,1547480.689,1547810.215,329.5260000000708
9721,1547480.941,1547696.687,215.74599999981
9722,1547481.426,1548126.912,645.4860000000335
9723,1547481.013,1548232.999,751.9860000000335
9724,1547481.141,1547696.691,215.55000000004657
9725,1547481.358,1548472.546,991.188000000082
9726,1547481.853,1548126.916,645.063000000082
9727,1547481.798,1550891.759,3409.9610000001267
9728,1547481.811,1548472.549,990.7380000001285
9729,1547481.837,1548299.845,818.0079999999143
9730,1547481.876,1548299.85,817.974000000162
9731,1547482.095,1548319.504,837.4089999999851
9732,1547482.412,1547696.696,214.2839999999851
9733,1547482.597,1550027.165,2544.56799999997
9734,1547482.734,1548851.225,1368.4910000001546
9735,1547482.801,1548411.884,929.0830000001006
9736,1547483.436,1548126.92,643.4839999999385
9737,1547483.023,1547483.048,0.024999999906867743
9738,1547483.976,1547696.7,212.72399999992922
9739,1547484.241,1547696.704,212.46299999998882
9740,1547484.747,1547696.708,211.96100000012666
9741,1547484.937,1547485.099,0.16200000001117587
9742,1547485.205,1548408.107,922.9020000000019
9743,1547485.274,1547696.712,211.43800000008196
9744,1547485.596,1547696.716,211.12000000011176
9745,1549901.931,1551370.548,1468.6169999998529
9746,1547485.933,1548152.621,666.688000000082
9747,1547486.173,1548213.549,727.3760000001639
9748,1547486.662,1548126.93,640.2679999999236
9749,1547486.787,1549897.898,2411.1110000000335
9750,1547487.014,1547811.116,324.1019999999553
9751,1547487.676,1547811.162,323.4860000000335
9752,1547488.345,1550027.169,2538.8240000000224
9753,1547633.742,1547633.792,0.049999999813735485
9754,1547489.726,1548409.406,919.6799999999348
9755,1547540.483,1548126.934,586.4509999998845
9756,1547540.966,1547696.727,155.7609999999404
9757,1547541.143,1548817.657,1276.5139999999665
9758,1547541.263,1547696.733,155.46999999997206
9759,1547541.583,1548472.555,930.9719999998342
9760,1547541.609,1547717.364,175.75500000012107
9761,1547543.648,1548126.938,583.2900000000373
9762,1547542.25,1547696.738,154.4879999998957
9763,1547542.349,1548669.544,1127.1950000000652
9764,1547544.705,1547811.228,266.5229999998119
9765,1547542.627,1548126.942,584.3149999999441
9766,1547542.797,1548126.947,584.1499999999069
9767,1547542.92,1548299.86,756.940000000177
9768,1547543.426,1547543.45,0.023999999975785613
9769,1547543.75,1548126.951,583.2009999998845
9770,1547543.612,1548406.124,862.5120000001043
9771,1547543.845,1548299.865,756.0200000000186
9772,1547543.778,1548213.554,669.7760000000708
9773,1547544.083,1548299.869,755.7859999998473
9774,1547543.93,1548731.324,1187.3940000000875
9775,1547544.885,1547811.322,266.43699999991804
9776,1547544.008,1548213.559,669.5509999999776
9777,1547543.961,1548411.292,867.3310000000056
9778,1547544.035,1548248.365,704.3300000000745
9779,1547544.024,1547815.317,271.29300000006333
